Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-05-28 00:00:00-04:00,43.282515178623925,43.68650423426542,43.038187529284386,43.115596771240234,111792800,0.0,0.0
2019-05-29 00:00:00-04:00,42.67773804938721,43.38653587509895,42.576136348777815,42.90997314453125,113924800,0.0,0.0
2019-05-30 00:00:00-04:00,43.04785647487359,43.35750078329812,42.73821216644907,43.13252639770508,84873600,0.0,0.0
2019-05-31 00:00:00-04:00,42.631770755654365,43.057534443306274,42.331804911628275,42.351158142089844,108174400,0.0,0.0
2019-06-03 00:00:00-04:00,42.47937083683503,43.0405997654252,41.18999090248064,41.922977447509766,161584400,0.0,0.0
2019-06-04 00:00:00-04:00,42.44066723421962,43.502651392118395,42.21811060174727,43.456687927246094,123872000,0.0,0.0
2019-06-05 00:00:00-04:00,44.57914666446505,44.750904281351886,43.81954988649289,44.15822219848633,119093600,0.0,0.0
2019-06-06 00:00:00-04:00,44.28885452618791,44.86701890365769,44.063876452611126,44.806541442871094,90105200,0.0,0.0
2019-06-07 00:00:00-04:00,45.118605236922775,46.42733842415191,44.93959430856891,45.9991569519043,122737600,0.0,0.0
2019-06-10 00:00:00-04:00,46.400722573822925,47.261920953377334,46.35475911683812,46.58699417114258,104883600,0.0,0.0
2019-06-11 00:00:00-04:00,47.13855726076327,47.414334364005896,46.83375215441669,47.126461029052734,107731600,0.0,0.0
2019-06-12 00:00:00-04:00,46.918415068618195,47.407074003328034,46.782946142065306,46.97647476196289,73012800,0.0,0.0
2019-06-13 00:00:00-04:00,47.09984420800566,47.60543487802565,46.83374560385095,46.966793060302734,86698400,0.0,0.0
2019-06-14 00:00:00-04:00,46.33783619864909,46.83133070782758,46.0354488620503,46.625709533691406,75046000,0.0,0.0
2019-06-17 00:00:00-04:00,46.66440427358173,47.16274161915312,46.48781113296115,46.90389633178711,58676400,0.0,0.0
2019-06-18 00:00:00-04:00,47.42642168368924,48.45211697397243,47.22321831764268,48.00700378417969,106204000,0.0,0.0
2019-06-19 00:00:00-04:00,48.304559291426955,48.35294421664697,47.731234101834936,47.866703033447266,84496800,0.0,0.0
2019-06-20 00:00:00-04:00,48.47148177494833,48.52954147535899,47.905413538138845,48.251346588134766,86056000,0.0,0.0
2019-06-21 00:00:00-04:00,48.09168462907426,48.5876006187139,47.93444099315096,48.08684539794922,191202400,0.0,0.0
2019-06-24 00:00:00-04:00,48.02878513039364,48.42068163934866,47.939279657523585,48.0384635925293,72881600,0.0,0.0
2019-06-25 00:00:00-04:00,48.002172850353645,48.2029584817148,47.24257602015981,47.3103141784668,84281200,0.0,0.0
2019-06-26 00:00:00-04:00,47.84251850956051,48.621468626738356,47.740916801831034,48.333595275878906,104270000,0.0,0.0
2019-06-27 00:00:00-04:00,48.45212018225811,48.76176817310764,48.277948493578876,48.31907272338867,83598800,0.0,0.0
2019-06-28 00:00:00-04:00,48.06264194603375,48.2610097730417,47.66833144390367,47.87879180908203,124442400,0.0,0.0
2019-07-01 00:00:00-04:00,49.14882408313593,49.468146858896006,48.53921022384484,48.75693130493164,109012000,0.0,0.0
2019-07-02 00:00:00-04:00,48.7230660041558,49.13915126049758,48.71096977285195,49.04238510131836,67740800,0.0,0.0
2019-07-03 00:00:00-04:00,49.17543220226973,49.456048503838964,49.032706281924625,49.44879150390625,45448000,0.0,0.0
2019-07-05 00:00:00-04:00,49.19236858053651,49.610871579885,49.08350619701264,49.40524673461914,69062000,0.0,0.0
2019-07-08 00:00:00-04:00,48.57791746431844,48.72064339308072,47.9973352879541,48.386810302734375,101354400,0.0,0.0
2019-07-09 00:00:00-04:00,48.18844380021569,48.7472549911609,48.0940991016308,48.681941986083984,82312000,0.0,0.0
2019-07-10 00:00:00-04:00,48.82950841387025,49.28429645641885,48.75935248493213,49.1633415222168,71588400,0.0,0.0
2019-07-11 00:00:00-04:00,49.182684204112995,49.44394724889425,48.795630712447,48.80530548095703,80767200,0.0,0.0
2019-07-12 00:00:00-04:00,48.97464630843857,49.349607298219404,48.91416884851428,49.18027114868164,70380800,0.0,0.0
2019-07-15 00:00:00-04:00,49.37137720109334,49.801976410888294,49.34960620190453,49.64231872558594,67789600,0.0,0.0
2019-07-16 00:00:00-04:00,49.49233298076938,49.86003696889882,49.22865214266229,49.47056198120117,67467200,0.0,0.0
2019-07-17 00:00:00-04:00,49.361707531679095,49.61329216121707,49.17301813671274,49.1923713684082,56430000,0.0,0.0
2019-07-18 00:00:00-04:00,49.34961887157376,49.80441065806148,49.277045164394565,49.751190185546875,74162400,0.0,0.0
2019-07-19 00:00:00-04:00,49.78263291665972,49.95439055676843,48.95288379446683,49.008522033691406,83717200,0.0,0.0
2019-07-22 00:00:00-04:00,49.264935432435045,50.13097306730263,49.25526066337973,50.12855529785156,89111600,0.0,0.0
2019-07-23 00:00:00-04:00,50.428534977508676,50.537393684758705,50.14549717090607,50.52045822143555,73420800,0.0,0.0
2019-07-24 00:00:00-04:00,50.23741830456407,50.59544385042487,50.11646337908732,50.47932815551758,59966400,0.0,0.0
2019-07-25 00:00:00-04:00,50.53255138669404,50.617221315667365,50.010025194105054,50.08018112182617,55638400,0.0,0.0
2019-07-26 00:00:00-04:00,50.191453647428645,50.73575079911653,50.109205185962786,50.25435256958008,70475600,0.0,0.0
2019-07-29 00:00:00-04:00,50.42853287141269,50.95589461356676,50.4236936404865,50.72365951538086,86693600,0.0,0.0
2019-07-30 00:00:00-04:00,50.5010926243045,50.83976858658531,50.1503241240412,50.50593185424805,135742800,0.0,0.0
2019-07-31 00:00:00-04:00,52.35414041249456,53.55159368604734,51.11556289865839,51.53648376464844,277125600,0.0,0.0
2019-08-01 00:00:00-04:00,51.744515643168825,52.74360450882104,50.01244391566886,50.421268463134766,216071600,0.0,0.0
2019-08-02 00:00:00-04:00,49.719721253494676,49.93743859854804,48.776274503262584,49.35443878173828,163448400,0.0,0.0
2019-08-05 00:00:00-04:00,47.895738097963395,48.055395812171675,46.5870047714301,46.77085494995117,209572000,0.0,0.0
2019-08-06 00:00:00-04:00,47.48932397677823,47.91508769233791,46.94018756159697,47.65624237060547,143299200,0.0,0.0
2019-08-07 00:00:00-04:00,47.27160800445844,48.27553247617956,46.88697220176303,48.14973831176758,133457600,0.0,0.0
2019-08-08 00:00:00-04:00,48.43035172306306,49.23591197468543,48.23440533317546,49.21171951293945,108038000,0.0,0.0
2019-08-09 00:00:00-04:00,48.88146687005934,49.23599505118223,48.393378324220464,48.806190490722656,98478800,0.1925,0.0
2019-08-12 00:00:00-04:00,48.47352089765695,49.06359725913926,48.35939097805494,48.68235397338867,89927600,0.0,0.0
2019-08-13 00:00:00-04:00,48.81347576901903,51.513732463217124,48.68234606320687,50.74396514892578,188874000,0.0,0.0
2019-08-14 00:00:00-04:00,49.33313468103808,50.12961341019688,49.19472038891378,49.23357391357422,146189600,0.0,0.0
2019-08-15 00:00:00-04:00,49.40598168868659,49.81393256177146,48.485657858000245,48.98831558227539,108909600,0.0,0.0
2019-08-16 00:00:00-04:00,49.60510725698143,50.30445595468185,49.498261905357595,50.144187927246094,110481600,0.0,0.0
2019-08-19 00:00:00-04:00,51.14463601312742,51.657005283404274,51.00136781138947,51.07907485961914,97654400,0.0,0.0
2019-08-20 00:00:00-04:00,51.20777310581714,51.80756094322327,51.071789478843044,51.08150100708008,107537200,0.0,0.0
2019-08-21 00:00:00-04:00,51.72014252918551,51.88040682988966,51.38261041643853,51.63515090942383,86141600,0.0,0.0
2019-08-22 00:00:00-04:00,51.768702382422916,52.072238557839086,51.17619917516646,51.59143829345703,89014800,0.0,0.0
2019-08-23 00:00:00-04:00,50.855666572657704,51.49188095816761,48.80862024824146,49.20685958862305,187272000,0.0,0.0
2019-08-26 00:00:00-04:00,49.988778323376984,50.311741339529505,49.7945143814078,50.141761779785156,104174400,0.0,0.0
2019-08-27 00:00:00-04:00,50.474436258012155,50.64198886142006,49.42298623984179,49.57596969604492,103493200,0.0,0.0
2019-08-28 00:00:00-04:00,49.56139813943122,49.95477991594201,49.37199182442407,49.90864181518555,63755200,0.0,0.0
2019-08-29 00:00:00-04:00,50.629839743287896,50.82896127524721,50.18303533218171,50.75368118286133,83962000,0.0,0.0
2019-08-30 00:00:00-04:00,51.032938497019494,51.10335726975399,50.31416309757471,50.6881217956543,84573600,0.0,0.0
2019-09-03 00:00:00-04:00,50.1271809447275,50.26073761514272,49.59053101261713,49.94991683959961,80092000,0.0,0.0
2019-09-04 00:00:00-04:00,50.60313367816568,50.867816391139144,50.343308582527214,50.79739761352539,76752400,0.0,0.0
2019-09-05 00:00:00-04:00,51.47974468714689,51.95811808278446,51.360757150904504,51.790565490722656,95654800,0.0,0.0
2019-09-06 00:00:00-04:00,51.97754253046919,52.06738806499613,51.60358383624012,51.78570556640625,77449200,0.0,0.0
2019-09-09 00:00:00-04:00,52.16937067190453,52.557898473591585,51.25390819920029,52.006675720214844,109237600,0.0,0.0
2019-09-10 00:00:00-04:00,51.93140315093235,52.64046329157907,51.40932235278533,52.621036529541016,127111600,0.0,0.0
2019-09-11 00:00:00-04:00,52.95371517371446,54.323270413905426,52.87115050804924,54.29412841796875,177158400,0.0,0.0
2019-09-12 00:00:00-04:00,54.58795724793133,54.981339022835165,54.11686841832849,54.1727180480957,128906800,0.0,0.0
2019-09-13 00:00:00-04:00,53.42237165178572,53.61420490148664,52.698742382343326,53.11883544921875,159053200,0.0,0.0
2019-09-16 00:00:00-04:00,52.871151929042306,53.45394369485092,52.829871447738235,53.39809036254883,84632400,0.0,0.0
2019-09-17 00:00:00-04:00,53.412662751417294,53.62149581726855,53.20868359724725,53.59235382080078,73274800,0.0,0.0
2019-09-18 00:00:00-04:00,53.6797772659868,54.11444324380647,53.286395478132754,54.09501647949219,101360000,0.0,0.0
2019-09-19 00:00:00-04:00,53.9104544968591,54.33540516441384,53.51221516233312,53.655487060546875,88242400,0.0,0.0
2019-09-20 00:00:00-04:00,53.75747894032451,54.04401534839635,52.80801677171673,52.871150970458984,221652400,0.0,0.0
2019-09-23 00:00:00-04:00,53.167414274494334,53.38353195849992,52.85173580098765,53.11156463623047,76662000,0.0,0.0
2019-09-24 00:00:00-04:00,53.6724873264901,54.02701925554681,52.7400249642883,52.8590087890625,124763200,0.0,0.0
2019-09-25 00:00:00-04:00,53.070274333188074,53.78661908331011,52.72788458203706,53.672489166259766,87613600,0.0,0.0
2019-09-26 00:00:00-04:00,53.422371734468896,53.65063155199668,53.138262293059604,53.395660400390625,75334000,0.0,0.0
2019-09-27 00:00:00-04:00,53.553503823569145,53.65549526001097,52.76188265007911,53.135841369628906,101408000,0.0,0.0
2019-09-30 00:00:00-04:00,53.64091544902065,54.53452794301879,53.61420411537537,54.38640213012695,103909600,0.0,0.0
2019-10-01 00:00:00-04:00,54.65351353617041,55.41842324629613,54.44224983015582,54.53695297241211,139223200,0.0,0.0
2019-10-02 00:00:00-04:00,54.165434600057566,54.29170671392834,52.91972067994975,53.169837951660156,138449200,0.0,0.0
2019-10-03 00:00:00-04:00,53.04113327819206,53.65549401751141,52.23980059398019,53.621498107910156,114426000,0.0,0.0
2019-10-04 00:00:00-04:00,54.79192876751421,55.241163845148876,54.366978069045324,55.124603271484375,138478800,0.0,0.0
2019-10-07 00:00:00-04:00,54.944915997918486,55.83366727549234,54.84049760662808,55.136749267578125,122306000,0.0,0.0
2019-10-08 00:00:00-04:00,54.83564225194128,55.37957679784569,54.47382573645749,54.490821838378906,111820000,0.0,0.0
2019-10-09 00:00:00-04:00,55.129459381103516,55.314008059779255,54.7919272694733,55.129459381103516,74770400,0.0,0.0
2019-10-10 00:00:00-04:00,55.3480051693595,55.957508253407624,55.195025438356346,55.87251663208008,113013600,0.0,0.0
2019-10-11 00:00:00-04:00,56.56700634115836,57.70587477351992,56.41159595263355,57.3586311340332,166795600,0.0,0.0
2019-10-14 00:00:00-04:00,57.04052143790194,57.82486164947087,56.98467181436769,57.276065826416016,96427600,0.0,0.0
2019-10-15 00:00:00-04:00,57.40234217050752,57.7083053500037,57.03567174628999,57.14251708984375,87360000,0.0,0.0
2019-10-16 00:00:00-04:00,56.66900190483977,57.12309464930365,56.62772141993877,56.91183090209961,73903200,0.0,0.0
2019-10-17 00:00:00-04:00,57.08666676933837,57.34406490769548,56.70542717911407,57.13280487060547,67585200,0.0,0.0
2019-10-18 00:00:00-04:00,56.96524555363069,57.69130548706224,56.89239612365923,57.407196044921875,97433600,0.0,0.0
2019-10-21 00:00:00-04:00,57.67673763978625,58.519354456964535,57.62817258713793,58.402793884277344,87247200,0.0,0.0
2019-10-22 00:00:00-04:00,58.56062768871232,58.81316815439135,58.18666904852685,58.26923370361328,82293600,0.0,0.0
2019-10-23 00:00:00-04:00,58.788899230337854,59.06572412728574,58.5752085361057,59.051151275634766,75828800,0.0,0.0
2019-10-24 00:00:00-04:00,59.374114090776665,59.44453657173995,58.71847656899349,59.148284912109375,69275200,0.0,0.0
2019-10-25 00:00:00-04:00,59.04629535691258,59.91319288423007,58.978303539290664,59.87677001953125,73477200,0.0,0.0
2019-10-28 00:00:00-04:00,60.08074246937342,60.52511992286852,59.910762933814745,60.47655487060547,96572800,0.0,0.0
2019-10-29 00:00:00-04:00,60.457128435633116,60.64653473417663,58.903024523154,59.077857971191406,142839600,0.0,0.0
2019-10-30 00:00:00-04:00,59.43481534202678,59.565945056321866,58.57277549206407,59.07057189941406,124522000,0.0,0.0
2019-10-31 00:00:00-04:00,60.03703438694228,60.50569250888052,57.6135986586786,60.406131744384766,139162000,0.0,0.0
2019-11-01 00:00:00-04:00,60.595544452031255,62.14722154781409,60.50327195554441,62.120513916015625,151125200,0.0,0.0
2019-11-04 00:00:00-05:00,62.48717345746722,62.61344926031216,62.01366142845414,62.52845764160156,103272000,0.0,0.0
2019-11-05 00:00:00-05:00,62.419183424201385,62.69601200551378,62.24192301984887,62.43861389160156,79897600,0.0,0.0
2019-11-06 00:00:00-05:00,62.35119829263751,62.52603546521928,62.01123918221541,62.465328216552734,75864400,0.0,0.0
2019-11-07 00:00:00-05:00,63.01821219109162,63.41034454597276,62.86476941886867,63.1862678527832,94940400,0.1925,0.0
2019-11-08 00:00:00-05:00,63.006022177650294,63.43224869498879,62.55787633135618,63.35918426513672,69986400,0.0,0.0
2019-11-11 00:00:00-05:00,62.91102263481659,63.92666267174124,62.906154151072926,63.860904693603516,81821200,0.0,0.0
2019-11-12 00:00:00-05:00,63.702592414701606,64.0046093913186,63.54915711707887,63.802452087402344,87388800,0.0,0.0
2019-11-13 00:00:00-05:00,63.60032003833864,64.48930550769734,63.58570714875594,64.41380310058594,102734400,0.0,0.0
2019-11-14 00:00:00-05:00,64.23842060285575,64.51364232397572,63.83655140128416,63.968074798583984,89182800,0.0,0.0
2019-11-15 00:00:00-05:00,64.22136915534732,64.7328424219906,64.0581894640697,64.72797393798828,100206400,0.0,0.0
2019-11-18 00:00:00-05:00,64.73771431323081,65.13471504791436,64.3553338969237,65.0543441772461,86703200,0.0,0.0
2019-11-19 00:00:00-05:00,65.24919578965229,65.27355307960046,64.63787017892064,64.85707092285156,76167200,0.0,0.0
2019-11-20 00:00:00-05:00,64.67439065532587,64.80590661812592,63.42249902073285,64.1020278930664,106234400,0.0,0.0
2019-11-21 00:00:00-05:00,64.22380422285067,64.30174456017943,63.612471315677745,63.81462860107422,121395200,0.0,0.0
2019-11-22 00:00:00-05:00,63.955906453295626,64.09960480860298,63.52967987248845,63.75862503051758,65325200,0.0,0.0
2019-11-25 00:00:00-05:00,63.985133044196836,64.89360724380614,63.93885642021019,64.87655639648438,84020400,0.0,0.0
2019-11-26 00:00:00-05:00,65.0153842946422,65.06896736116833,63.93398599406138,64.36995697021484,105207600,0.0,0.0
2019-11-27 00:00:00-05:00,64.68413747469367,65.26868268514234,64.61837948327869,65.23458099365234,65235600,0.0,0.0
2019-11-29 00:00:00-05:00,64.93256250915525,65.27354221326152,64.76206894070206,65.09087371826172,46617600,0.0,0.0
2019-12-02 00:00:00-05:00,65.0957492267748,65.33443876180613,64.165363240773,64.33828735351562,94487200,0.0,0.0
2019-12-03 00:00:00-05:00,62.91347947567508,63.21062059481273,62.42149488911681,63.191139221191406,114430400,0.0,0.0
2019-12-04 00:00:00-05:00,63.58568734113673,64.13125486974712,63.49069615563754,63.74886703491211,67181600,0.0,0.0
2019-12-05 00:00:00-05:00,64.24817193447396,64.75964526110353,63.99000102887251,64.68413543701172,74424400,0.0,0.0
2019-12-06 00:00:00-05:00,65.14692112856753,66.00424293665893,65.10307502307407,65.93360900878906,106075600,0.0,0.0
2019-12-09 00:00:00-05:00,65.76066877533532,65.95551222821581,64.52095928184016,65.01051330566406,128042400,0.0,0.0
2019-12-10 00:00:00-05:00,65.41967529244666,65.77770582242674,64.752321369088,65.39044952392578,90420400,0.0,0.0
2019-12-11 00:00:00-05:00,65.47083239063355,66.02858235149584,65.39532999717895,65.94820404052734,78756800,0.0,0.0
2019-12-12 00:00:00-05:00,65.21995747598622,66.38416435679194,65.10792288312538,66.11624908447266,137310400,0.0,0.0
2019-12-13 00:00:00-05:00,66.11624696344342,67.05150871179099,65.98716153175793,67.01497650146484,133587600,0.0,0.0
2019-12-16 00:00:00-05:00,67.46557511559953,68.38866214150636,67.46070663074984,68.16214752197266,128186000,0.0,0.0
2019-12-17 00:00:00-05:00,68.09150898229176,68.62733210009334,67.90396457318121,68.29609680175781,114158400,0.0,0.0
2019-12-18 00:00:00-05:00,68.14752456732057,68.6589978474293,67.9819069132816,68.1329116821289,116028400,0.0,0.0
2019-12-19 00:00:00-05:00,68.07447096650445,68.48364668253812,67.94051702001292,68.20111846923828,98369200,0.0,0.0
2019-12-20 00:00:00-05:00,68.73938925163456,68.84167946747438,67.84552796209233,68.05986022949219,275978000,0.0,0.0
2019-12-23 00:00:00-05:00,68.3253171077977,69.2313530545839,68.28634694061557,69.17046356201172,98572000,0.0,0.0
2019-12-24 00:00:00-05:00,69.33854185309882,69.38725643622234,68.90744678038277,69.23624420166016,48478800,0.0,0.0
2019-12-26 00:00:00-05:00,69.37018459143641,70.62694464104048,69.34095882352928,70.60989379882812,93121200,0.0,0.0
2019-12-27 00:00:00-05:00,70.9046053456419,71.59874714761982,70.17393132941261,70.5831069946289,146266000,0.0,0.0
2019-12-30 00:00:00-05:00,70.50030050576478,71.28699556516955,69.46761690703217,71.00202941894531,144114400,0.0,0.0
2019-12-31 00:00:00-05:00,70.61477683247641,71.5281194317635,70.51491714968489,71.52081298828125,100805600,0.0,0.0
2020-01-02 00:00:00-05:00,72.1516216514518,73.21353842756186,71.89588871709347,73.15264892578125,135480400,0.0,0.0
2020-01-03 00:00:00-05:00,72.37324084125962,73.20864279686103,72.21492966582005,72.44143676757812,146322800,0.0,0.0
