ds,yhat,yhat_lower,yhat_upper
2024-08-20,198.24087510021974,153.7599511522311,249.69053348568497
2024-08-21,198.0244280833668,152.6786843324453,249.90609389921258
2024-08-22,198.25235923551216,152.8091026549568,249.4222279025753
2024-08-23,198.45064378577757,153.69541565191628,251.23155406146552
2024-08-24,198.8550862087731,154.02216616005953,251.516501306754
2024-08-25,198.89214898011122,153.64042252566495,253.2477957542752
2024-08-26,198.5633114059875,152.61550340875445,251.96844232833885
2024-08-27,198.5003164762427,152.54468414733978,251.78291291900112
2024-08-28,198.28386945938914,151.5373769228897,252.11306732540274
2024-08-29,198.51180061153457,151.23175105070604,252.6071734566252
2024-08-30,198.71008516180035,150.65762860022846,253.889601897887
2024-08-31,199.1145275847961,150.83222556671552,254.58918812429073
2024-09-01,199.1515903561336,151.98080150324515,255.1143015855606
2024-09-02,198.82275278201,149.91808029819566,255.81748509882965
2024-09-03,198.75975785226504,150.29516309864997,256.02925837829775
2024-09-04,198.54331083541157,148.95708873231726,254.9356862555087
2024-09-05,198.77124198755703,148.3879861207687,256.3281921354727
2024-09-06,198.96952653782265,149.2539598184595,256.3327346123946
2024-09-07,199.37396896081773,149.49345056234824,258.9408397595219
2024-09-08,199.41103173215674,147.97567072822523,259.0920666241395
2024-09-09,199.0821941580321,147.300011723167,259.8212717509385
2024-09-10,199.0191992282874,147.14486104120388,258.23310401935504
2024-09-11,198.80275221143387,147.1551142882812,259.9745858018888
2024-09-12,199.03068336357887,147.82799309213306,259.24199438139703
2024-09-13,199.22896791384494,147.70137223747489,260.1640007014635
2024-09-14,199.63341033684011,148.3399882482664,261.0408655896322
2024-09-15,199.67047310817972,146.6557562258083,261.2710870575537
2024-09-16,199.34163553405418,145.92583851544475,260.8186742569001
2024-09-17,199.2786406043095,146.9036997531644,262.58542390918916
2024-09-18,199.06219358745645,146.30075287586612,262.94452112619507
2024-09-19,199.2901247396016,143.88323514863663,265.33043063187796
2024-09-20,199.4884092898677,143.6042580386912,264.28337476700847
2024-09-21,199.89285171286255,144.56237092226587,264.4063019248773
2024-09-22,199.9299144842015,145.4386246134556,264.4917330750866
2024-09-23,199.60107691007747,144.32686447165963,263.4835480891362
2024-09-24,199.5380819803316,142.15732207558892,267.9197489255708
2024-09-25,199.32163496347883,142.2613636409186,265.03962212121
2024-09-26,199.54956611562375,142.829438942165,265.96514553122984
2024-09-27,199.7478506658905,142.71199525519864,267.59361703887
2024-09-28,200.15229308888553,143.32572342695235,269.54596050056875
2024-09-29,200.18935586022388,140.88528180404327,267.99570701899825
2024-09-30,199.8605182861,140.08657351481648,266.9212113712118
2024-10-01,199.79752335635396,141.19361116472953,270.23880166596047
2024-10-02,199.5810763395012,139.86107373741888,268.83164891905017
2024-10-03,199.8090074916465,139.80978065379213,270.9001171757093
2024-10-04,200.0072920419118,140.0140785272101,268.447946476309
2024-10-05,200.4117344649085,140.12631969255378,270.2824031643724
2024-10-06,200.44879723624575,140.2277482302856,270.493453181184
2024-10-07,200.11995966212166,139.5756988493668,271.1457246726697
2024-10-08,200.0569647323763,138.69845964455575,272.0716314791259
2024-10-09,199.84051771552376,138.32772999569923,272.0125739682492
2024-10-10,200.06844886766893,138.39666936020026,273.35846236911544
2024-10-11,200.26673341793406,137.24483178353847,272.8479680581287
2024-10-12,200.67117584092958,137.03348143713683,274.53128325406755
2024-10-13,200.70823861226808,137.10846065693084,273.273160316198
2024-10-14,200.37940103814415,135.8389656138408,273.85166133694446
2024-10-15,200.31640610839924,135.78055282740002,274.9090926881443
2024-10-16,200.09995909154614,135.47737091314661,274.73670708759187
2024-10-17,200.32789024369168,135.57506749958037,275.1431473849777
2024-10-18,200.52617479395735,134.57951699715943,276.9975950062713
2024-10-19,200.93061721695142,134.73726968750447,276.5900686451679
2024-10-20,200.96767998829128,135.5869861985644,276.7860624210193
2024-10-21,200.63884241416625,133.61463613649664,278.97853120254115
2024-10-22,200.5758474844216,134.5631875597237,277.9637924712165
2024-10-23,200.3594004675685,133.34640837736646,279.2444911621921
2024-10-24,200.58733161971412,132.1103039606446,279.8182985687785
2024-10-25,200.78561616997965,132.7408453710298,279.7136821986575
2024-10-26,201.1900585929744,132.06673758733444,283.53183747963715
2024-10-27,201.22712136431366,132.2703168811867,280.4958115948099
2024-10-28,200.89828379018874,130.94218864471478,281.05097406338973
2024-10-29,200.83528886044394,130.52064376333476,282.1507900629116
2024-10-30,200.6188418435909,129.71258274952024,280.83744008882815
2024-10-31,200.84677299573596,128.27463946054453,282.5591860883524
2024-11-01,201.0450575460024,130.0557648759172,283.0362651341689
2024-11-02,201.44949996899737,131.49423779171457,284.5533853883059
2024-11-03,201.4865627403355,129.2222965331106,282.2853948487739
2024-11-04,201.1577251662108,129.95577277708844,283.62593815294434
2024-11-05,201.09473023646666,128.84099081106413,285.68567400843534
2024-11-06,200.87828321961322,127.91751376290046,284.3978917483955
2024-11-07,201.10621437175837,125.04292233915939,283.47220851393496
2024-11-08,201.30449892202373,128.4022877732122,285.4951377795805
2024-11-09,201.70894134501978,127.43837229915204,285.2180584892195
2024-11-10,201.7460041163584,128.89517778680315,288.02519852382903
2024-11-11,201.41716654223413,125.23757139263708,287.2252348369585
2024-11-12,201.3541716124892,127.92785795593417,288.0103462894814
2024-11-13,201.13772459563552,123.99488851303836,287.87503098972
2024-11-14,201.36565574778115,123.73212756034297,288.5202102460743
2024-11-15,201.5639402980465,124.11713556196766,288.8710878336764
2024-11-16,201.96838272104202,124.3109758659004,290.5174703566798
2024-11-17,202.00544549238023,123.31648214977503,292.07002933290147
2024-11-18,201.67660791825622,123.98825843059306,290.6017266123846
2024-11-19,201.61361298851133,123.76359778869178,290.37987840493355
2024-11-20,201.39716597165793,123.31660089861333,290.171721962762
2024-11-21,201.62509712380327,123.81588630251184,290.3115474677259
2024-11-22,201.8233816740693,122.47437746062585,294.1287026284248
2024-11-23,202.22782409706383,121.62768628008381,294.59455602026816
2024-11-24,202.26488686840207,121.10503748816917,294.11711979199447
2024-11-25,201.9360492942783,120.1652297664666,293.3376023809367
2024-11-26,201.87305436453366,119.9502830419525,294.49056821825786
2024-11-27,201.65660734768042,118.88427464556429,294.62195428181695
2024-11-28,201.88453849982602,119.22549279318109,294.6236565725882
2024-11-29,202.08282305009206,118.86942720696655,295.9154383342201
2024-11-30,202.4872654730868,118.60636555377617,295.5688410328591
2024-12-01,202.52432824442442,119.13535424099315,298.02542613688
2024-12-02,202.19549067030158,118.12749526575975,297.7152602053027
2024-12-03,202.132495740556,116.47235081181022,298.14595666550065
2024-12-04,201.91604872370283,115.0999663483382,298.1039037223737
2024-12-05,202.14397987584755,118.24823379956787,298.8782982515552
2024-12-06,202.34226442611435,117.00905489997248,298.52854347729453
2024-12-07,202.74670684910924,116.72878396021149,299.1406858492723
2024-12-08,202.7837696204471,116.21916244248227,302.03118498393474
2024-12-09,202.4549320463241,116.16607611345282,301.28089738474864
2024-12-10,202.39193711657833,115.70934449864093,301.11451110655827
2024-12-11,202.17549009972515,115.07359879566113,301.2524586620554
2024-12-12,202.4034212518703,113.66239458224231,302.0054170215511
2024-12-13,202.60170580213568,111.51781178542174,304.539289197814
2024-12-14,203.00614822513162,113.57573207533619,305.7641639621959
2024-12-15,203.04321099647,112.40741526576568,307.1864913288741
2024-12-16,202.71437342234577,112.74463472123297,305.0208652515884
2024-12-17,202.65137849260046,112.03371203521577,305.8108457954286
2024-12-18,202.43493147574756,111.75394062691417,305.7376621440938
2024-12-19,202.66286262789305,111.21684413920426,304.29675727025545
2024-12-20,202.86114717815795,110.73873075494832,306.63808252676336
2024-12-21,203.26558960115403,112.54177953725487,307.0784137503723
2024-12-22,203.30265237249236,111.11984335852003,308.44613640151044
2024-12-23,202.97381479836827,109.59552088002474,308.44769466040475
2024-12-24,202.91081986862343,108.58131509487448,308.05340244262663
2024-12-25,202.6943728517699,108.62108733688744,310.52169975030927
2024-12-26,202.92230400391517,108.32841367652055,307.5042821819755
2024-12-27,203.1205885541812,109.66205758744356,310.0258941171519
2024-12-28,203.52503097717704,106.63344738019144,310.42864739732846
2024-12-29,203.5620937485156,106.47776199364874,310.8109136372132
2024-12-30,203.23325617439076,109.9712082799395,311.0888131124213
2024-12-31,203.17026124464556,106.00674564341203,312.9900987738189
2025-01-01,202.9538142277923,106.58739908333284,310.4415900295997
2025-01-02,203.18174537993792,104.25374751513834,312.63602317353934
2025-01-03,203.3800299302035,106.59898531156341,313.0392916034309
2025-01-04,203.78447235319868,105.13589046453565,316.67737146178206
2025-01-05,203.8215351245374,104.0406516850902,315.01160500673546
2025-01-06,203.49269755041243,103.539183897715,314.37735486958866
2025-01-07,203.4297026206681,104.03970237683211,314.98739016482523
2025-01-08,203.21325560381487,103.29200524767018,313.84741425128794
2025-01-09,203.44118675595976,101.74110363707645,316.2532960629192
2025-01-10,203.63947130622577,104.50242978461814,316.5505934453756
2025-01-11,204.04391372922166,99.62392635208447,319.35161443301934
2025-01-12,204.08097650055979,100.84832740150573,319.30390947364396
2025-01-13,203.75213892643492,101.13285229207358,319.727011734264
2025-01-14,203.6891439966902,103.13804713294572,317.1330226717784
2025-01-15,203.47269697983725,100.23854472234827,319.8091566206879
2025-01-16,203.70062813198248,101.58451505467721,321.64863540415126
2025-01-17,203.89891268224906,101.5147528477052,323.05421650937444
2025-01-18,204.3033551052429,100.48690870798664,323.38153407763537
2025-01-19,204.34041787658217,99.14904159907262,322.7996683314861
2025-01-20,204.01158030245824,98.58343774521994,323.0108880877961
2025-01-21,203.94858537271236,97.67267137236205,323.6462199442204
2025-01-22,203.73213835585955,95.04666313357028,320.26299008325265
2025-01-23,203.96006950800495,96.95891722004961,324.9297933682749
2025-01-24,204.15835405827136,96.56913769583173,324.6601839017898
2025-01-25,204.56279648126514,97.08832128464314,324.6793551062636
2025-01-26,204.59985925260455,93.95786213697893,326.3276929210422
2025-01-27,204.27102167848074,97.77014101127327,326.1680851336113
2025-01-28,204.20802674873488,94.71912515953406,327.86848974295106
2025-01-29,203.991579731882,92.09640014728502,328.58752615878245
2025-01-30,204.2195108840274,93.65919949036845,329.0597502929676
2025-01-31,204.41779543429269,92.71553534637827,327.6582385451737
2025-02-01,204.82223785728752,94.04715215013597,329.7597776685012
2025-02-02,204.85930062862636,93.64630922989772,330.85840449389667
2025-02-03,204.53046305450283,91.11195375361778,329.30886853278344
2025-02-04,204.46746812475763,90.2586533229313,331.33064100266677
